,Text,Class,Score
4049,Um The electronics guys to that end had to uh make some circuits which uhh connect the um infrared light form sensors to the kind of main CPU the arm-core CPU,0,0.2387154408523499
4050,Umm So there was some circuit elements involved,0,0.2387154408523499
4051,And the uh mechanics guys had to pretty much just make a test chassis for us um but all that took some organizing because they were busy in the workshops so they didn't have much time to screw arou -- to uh play around with um,0,0.23979299191356468
4052,you know other uh other things and the electronics guys had to um also schedule the time correctly,0,0.2372142273492121
4053,Um So one of the challenges in the robotics competition and this specific team was that um we often had to share resources which were limited among other teams and also among the people in the team,0,0.20894356666517588
4054,Um For -- One of the resources if I may say so which had to be shared in in our team was myself because I ha--,0,0.4677438674270065
4055,uhh I was a bit of the project lead so I had to give some advice and also umm sort out some technical points with both the electronics and the mechanics teams and also I had to write my own AI so I had to kind of balance between the uh two and kind of manage my time,0,0.1768600974688769
4056,So what I would try to do was I would tell them uh that we would work out some sort of specific issue of like sensor connections with the electrical uh team and I would say Okay guys so you're going to build this now and How long is this going to take? and they would say I don't know it's going to take us uh a couple hours,0,0.07593192749218049
4057,And then I would have the time to maybe for half an hour go down to the workshop where the mechanical team are playing around and I would talk to them and see you know what they're doing and how- how far apart they want the wheels or something uh for the you know for the touring to be efficient or where do you want the balance because uh we faced an an issue: if we put too much um weight on the back of the robot the robot might tip over,0,0.19106454292257607
4058,So we try uhhh we have to you know uh fix that issue,0,0.06074309713506123
4059,But uh once I had the two teams working uh I was able to go back and quickly um write some code,0,0.09444753853762607
4060,So the issue was that I needed to kind of give advice from time to time,0,0.04151446662050083
4061,Umm and I think I did that by delegating tasks pretty well,1,0.6100299707868481
4062,Um I think I would try to become more succinct in how I speak and more engaging to people because often I find that umm I come off sometimes a bit geeky or dorky and some people might not take to that a-- as easily,1,0.6100299707868481
4063,And --,0,0.07018898356424853
4064,-- as a team lead you have to be both inspiring and charismatic,0,0.45741044182905144
4065,Um I mean some uhhh some great examples I mean I guess as a cliche it's kind of like Steve Jobs where he's uh amazingly inspiring he's very good at talking to people but he's also um like I wouldn't be able to say that he's kind of more (adducent?) to,0,0.24476056556419554
4066,While at the same time he is quite you know quite the geek being you know uh in charge of Apple and you know thinking about how to play with all these (unintelligible),0,0.17901834688044663
4067,toys,0,0.2387154408523499
4068,So striking a balance like that where you kind of you're kind of able to have the fun with the tech and also be uh kind of serious,0,0.16870585012516354
4069,um but not boring-serious um so I try to strive towards that direction uh if I could,0,0.15248303418968046
4070,Um I think that being a project lead in a robotics design team or a like an electronic product design team uhh would be really great fun especially if I was also able to participate in the technical side and not only the managerial side,0,0.34651595146154224
4071,Umm because being on the managerial side would allow me to uh kind of be able to set the the direction uh in some way which I enjoy doing and also manage the kind of uh the sub-teams and how things will get done,0,0.4716025486650735
4072,But at the same time being on the technical side it's just fun to play around with all this really cool tech and build it especially it's quite rewarding,0,0.06335330817101623
4073,Um so I think I have the technical background for the technical part,0,0.4316075683376617
4074,Um I've I've done my programming I've done my AI - AI courses my electronics courses so I so I know that pretty well,0,0.1768600974688769
4075,And I have the experience um of working in a team and being a team lead uhh to know how to manage a small but efficient team,0,0.1768600974688769
4076,Thank you,1,0.9723827022850665
4077,Um so I'm obviously not from the States as the accent gives away,0,0.3022838906250506
4078,I'm from a smallish town called Carifargus near Belfast in Northern Ireland,0,0.21250816544335416
4079,I just went to a local primary school there which is the equivalent of elementary school um for people this side of the pond,0,0.3938730607112474
4080,Uh and then like a local high school and uh was encouraged to within a year to consider applying to Cambridge which was something I hadn't really thought was something appropiate for me,0,0.34651595146154224
4081,I kind of just envisaged going to one of the Northern Irish universities maybe one of the Scottish ones,0,0.45468571979582034
4082,Um so I applied to Cambridge and luckily they seemed to think that I was suitable,1,0.5338463461786015
4083,So I've spent the last two years um there studying engineering,0,0.09444753853762607
4084,And then the opportunity came up to spend my junior year here in the States,0,0.09444753853762607
4085,So I went for that immediately,0,0.09444753853762607
4086,Um I've been moving into specialism of aerospace engineering,0,0.3022838906250506
4087,That should be good fun,0,0.45321313756248316
4088,And was as Fenway Park I think in my second week here or something,0,0.15455013832531528
4089,A Red Sox game so,0,0.2387154408523499
4090,Immersing myself in the American culture,0,0.3022838906250506
4091,Definitely enjoying my time here,0,0.4716025486650735
4092,Um yes I think that I have the self-confidence to be a leader,1,0.6100299707868481
4093,I'm someone who's happy enough to stand in front of others and put their kind of head on the block as the saying is make a decision and accept that if it does go terrible the consequences will come back and I can't just pass the blame on,0,0.43441758665660263
4094,Uh I think this is self-evident in positions I've held so far in my univeristy time in the UK where I was on the student council for my college Robinson College in Cambridge for both my freshmen and sophomore years,0,0.4316075683376617
4095,Um two different positions but both of them elected and competative elections,0,0.2387154408523499
4096,Obviously my peers think that I'm uh suitable leadership material,1,0.6100299707868481
4097,Um how does that allude to you from previous response sports is another big part of my life,0,0.20153115289626916
4098,And in that I've had um competency rules with school's rugby and then college rugby and also college ruin,0,0.04151446662050083
4099,Um so I feel I have the experience of leader of having been a leader before and I have the confidence to lead others while also realizing at the same time that there will be others in the group that have strengths that I don't have,1,0.6100299707868481
4100,So um I'm humble enough to realize that and and hopefully get the best out of others by not insisting that the way that I've initially thought to approach the problem is the only solution,0,0.1352367738043197
4101,You can be a leader a very good leader by listening to suggestions that others have and being able to discern which are implementable and which are merely to put on the let's leave that for now pile,0,0.2372142273492121
4102,So yeah I would feel that I'm a good leader,0,0.43832997198318147
4103,Yeah so the obvious examples here would be sporting achievements and stuff but I think and just out of a variety a good antitote for growth um in the UK we still have a monarchy one of the few countries that do,0,0.3731609464718653
4104,And the queen's husband rather than being king is the Duke of Edinburgh,0,0.08830690875445948
4105,I'm not sure why he doesn't get to be a king but anyway so there's a scheme called Duke of Edinburgh's Award which is aimed at 16 17 18 year olds,0,0.24372173559947308
4106,And there are three tiers too bronze silver and gold,0,0.13457995866975905
4107,So I've completed all of them,0,0.09444753853762607
4108,I have the set of the gold,1,0.5724056014340263
4109,And in order to do this a big part of it that people that undertake this scheme that they raise is the expedition element,0,0.07018898356424853
4110,Um you go somewhere you haven't been before with coordinates certainly maps compass tents troungier and enough food and supplies for like four days,0,0.45741044182905144
4111,Um you follow a predetermined route but obviously you have to uh like deal with unexpected realities,0,0.07772698000874113
4112,If there's flooding and suddenly a path is no longer a viable transport option you got to reroute yourself around that,0,0.34429759838933055
4113,If I come too exposed and there are high winds you need to decide for a different sleeping point for that night,0,0.3611869277514505
4114,We did our gold expedition in the summers in the final years of my high school,1,0.5852163666581659
4115,We traveled to which is a very nice area naturally,1,0.5052336361306978
4116,We spent three days four night hiking really glorious weather,0,0.2571389984462586
4117,One big mission,0,0.2387154408523499
4118,When we encountered another group they were lost,0,0.17070910373751436
4119,quite hysterical,0,0.14316569343261962
4120,They thought they will never be found,0,0.35466757698507523
4121,We made a decision we would make a detour from our way to get these other hikers in the nearest area so that they can then contact the other hikers they knew in that area,0,0.33141366362000685
4122,and pretty much get themselves back in to familiar surroundings calm them down make sure they are okay and go on to our planned destination,0,0.19732153176187164
4123,To be honest I did quite enjoyed that experience,1,0.5338463461786015
4124,getting to feel slightly like a hero,0,0.45321313756248316
4125,That was a time when we had to work as a team,1,0.5052336361306978
4126,One of us could not have dealt with all by themselves because they were five hysterical people with all their backpacks and equipments,0,0.17070910373751436
4127,They were tired,0,0.11521478613197428
4128,They weren’t feeling like carrying any more we had to distribute their load among ourselves and make sure we do not lose them on our way from where we found them to where we ultimately drop them off in the nearest village,0,0.2977831921157918
4129,The whole expedition is a big example of team work,0,0.39245568688584626
4130,keeping each other motivated keep going at the pace of the slowest individual so that no one is left behind,0,0.2115156921086478
4131,encouraging each other so that the slowest individual is not on the ground,0,0.2115156921086478
4132,It was massively enjoyable experience,0,0.39245568688584626
4133,That would have been one major team work experience,0,0.39245568688584626
4134,I think umm the one thing that really seems to set me aside between me and a lot of friends and my brothers that I could probably benefit from caring a little more about my outward appearance,1,0.5235537960611565
4135,Not that I think I dress very scruffly or anything but I don’t really mind leaving the house in the morning with my hair soaking shower and wearing jeans and t-shirt,0,0.058349808998298384
4136,two out of three of my brothers worry about straighten hair which I wouldn’t agree at all,0,0.2704138274778955
4137,but if I cared little more just making sure my hair is not messy when I leave the house that would probably be small benefit,0,0.10272802370478028
4138,given that even though there is a saying don’t judge by covers people inevitably make decisions as soon as they see you,0,0.14525437569119656
4139,and they can’t perhaps if I was a bit more self conscious about my appearance that would be something of a benefit,0,0.21611320583280333
4140,I think this is the kind of job in which job satisfaction can be the greatest benefit if it is something that is genuinely interesting to you,1,0.7538129355606162
4141,And as I said before I have such a deep rooted interest in space exploration just really pushing the limits of what we can achieve,0,0.02268282555041385
4142,I feel that this kind of job is what I will just get up in the mornings really thrilled get into work and do my parts towards contributing towards it,1,0.5235537960611565
4143,umm I realize it’s also the kind of job where projects are really so vast ranging there is gonna be inevitable variety and also this would scare me I would be really drawn I get to challenge myself in various different ways novel situations that I perhaps haven’t encountered before with the opportunity to work with other professionals who are equally umm well established within the field that you are really getting to work with the best and that can only help improve me as a professional and as a business person,0,0.1738164489300764
4144,and it’s um yeah other things such as inevitable prestige and umm the financial benefit just the job satisfaction,0,0.060661407047331486
4145,I can easily see this something that will interest keep me coming back for work for the length of my career,1,0.6490718829987913
4146,That would be the key reason,0,0.2387154408523499
4147,um I think I would just be able to enjoy the work and therefore put my best and get the best out of my and ultimately give the company the best chance to success,1,0.6100299707868481
4148,thanks for letting me come out,1,0.929060350894491
4149,umm It turned out okay,0,0.2387154408523499
4150,I think it was a group of case female,1,0.532476616497347
4151,17 to 18 years age range,0,0.2387154408523499
4152,we opened nearby village public and get to a public phone,0,0.33141366362000685
4153,our school was quite strict,0,0.20894356666517588
4154,didn’t allow us to bring mobile phone,0,0.33141366362000685
4155,which was probably a good thing,0,0.45321313756248316
4156,I'm a student here at MIT I'm in my third year as a junior um and I'm studying chemical biological engineering with a minor in economics,0,0.17772661287718336
4157,And so as part of that I've uh taken coursework in transport processes thermodynamics chemical biological processes and things like that,0,0.1768600974688769
4158,And also some macro micro public policy classes with the econ,0,0.07018898356424853
4159,And then I'm also doing research in chemical engineering laboratory here for a year and a half studying yeast um and different ways of doing transcription factors and how they relate then to promoter architecture and the dynamics that are behind that,0,0.1768600974688769
4160,So lot of bio chemical engineering complications,0,0.07018898356424853
4161,And I also did some research this past summer in a systems biology lab in Madrid Spain um so a little more biology related so those are most of my technical background,0,0.09444753853762607
4162,Yeah so um I definitely think I'm a leader and that's actually something that's come to define a lot of my time here at MIT is leadership,0,0.20470832345123025
4163,Um and so I think I'm a leader both because of the actions I've taken and also the mindset I have and as actions I guess both of those things are important,1,0.6100299707868481
4164,So to give an example um I'm currently in a position of leadership in a club on campus our Habitat for Humanity club um where I serve as the president of the club and I think I started off as a freshman um just participating I really like community service so I volunteered with them a bit to go help build houses in the Boston/Cambridge area um and then I was fairly proactive which led me to start organizing those builds that I was going on I figured I was benefiting from them so I wanted to be able to give back and organize them so I ran for the exec of Habitat for Humanity here and started helping organize them and then from there I went on to wanting to do more and so now I'm president and run the exec and get to do everything that the club does and so um I think that kind of drive and that desire to move up and give back and contribute and also make things happen definitely is characteristic of a leader,0,0.1679107013538831
4165,Um and obviously the position I'm currently in is one that demands leadership,0,0.3022838906250506
4166,So I think that's just one illustrative example of why I'm a leader,0,0.15455013832531528
4167,Yeah um so I definitely think I'm a team player um and I think MIT especially is really conducive to teamwork,0,0.058349808998298384
4168,Um but I'll look at a example of team work than relates actually to um I'm also involved in leadership within my fraternity,0,0.23226963873358347
4169,And so as a part of that um we have a five person exec that uh I wasn't on to begin with but uh I've now loosened up and wanted to take on more leadership help out and so I'm currently on,0,0.14153925129016182
4170,And so as a part of that five person exec um we've had to do a lot of teamwork,0,0.1066093052570166
4171,There's five of us there's uh my fraternity has seventy people,0,0.4064865837293959
4172,Um so it's very large and it requires a lot of working together in order to um accomplish really any task,0,0.17963402645220658
4173,And so I think um one illustrative example is we wanted to put on a philanthropy event that I was spearheading in my position,0,0.22419003988946132
4174,I was doing brotherhood development activities like a philanthropy even,1,0.5724056014340263
4175,And so we haven't really had much precedent we haven't had an event in a couple of years um and so I had come up with a summer with an event based off some stuff for other friends and other schools who I've talked to,0,0.05293056977477877
4176,Um and so I had the idea for the event and then I had to work with these other four members to kind of lead the rest of our brotherhood in putting on the event organizing it um and there was a lot challenges because it wasn't there was no precedent we hadn't done things like this in the past um so we had to work to like motivate people within ourselves to go out and get people to register and participate and things like that,1,0.5852163666581659
4177,Um and there's also of course the challenge of then finding others,0,0.2387154408523499
4178,Um give us five dollars to participate in our event why it's of any value why it matters,0,0.33141366362000685
4179,And so that duality was really a challenge as well as of course working amongst ourselves and so we met those by really laying out very concrete goals um and like doing a lot of brainstorming among the five of us breaking up um to focus on different elements of the problems we would face,0,0.033447486732009805
4180,Um and the event ended up being really tremendously successful and then we had a lot of people participate,0,0.2571389984462586
4181,We met those goals of participation and money raised um and then were able to have the event again this year and really set a precedent that hadn't existed before so it was very successful,0,0.2571389984462586
4182,Um so I think currently um what my greatest weakness and one which I'm working on is my ability I talked a lot just now about leadership positions and so they definitely impact me a lot,0,0.3937983692193587
4183,Right now my ability to successfully delegate um and the word I'm not necessarily looking for the word micro-manage but just truly delegate responsibility work with another person and let them be very responsible and communicate with them,0,0.4716025486650735
4184,I think i struggle there and that's definitely a weakness in my leadership as well as just my general activities because i struggle just to let that person kind of go and foster their own ideas and get their own job done,1,0.5737824960575687
4185,I'm very quick to step in and assist maybe step on their toes even or at least provide feedback,0,0.45468571979582034
4186,Sometimes it is warranted and sometimes I think it isn't and so to be more cognizant of that and to uh be better adept to deal with that I think would be very helpful,1,0.6100299707868481
4187,And so I'd love to see that change,0,0.1768600974688769
4188,It is something I'm working towards and I'm working with people whose leadership I admire um who I think do a better job of that then me and try and model myself after them but currently I do think it's a weakness that I'd like to improve,0,0.3937983692193587
4189,Okay,0,0.2387154408523499
4190,Yes,0,0.2387154408523499
4191,So for this particular job um I think my greatest assets are the combination of skills and experiences that I bring to the table,0,0.27356360199342006
4192,Um and I think that it'd be very valuable for the position,1,0.6100299707868481
4193,So I have a very strong technical background I'm in my third year at MIT studying chemical biological engineering which requires a wide array of very challenging coursework,0,0.08191717026182452
4194,Um and I've done research in the field as well so all of those skills combine to give me a strong technical set of both problem solving and engineering based skills,0,0.2704138274778955
4195,And then I also have done a lot of work outside of the classroom both in projects that are academic related and totally not community services related and things of that nature um truly develop communication skills organization skills um and the ability to really take a project and get it done,0,0.06788794010145202
4196,And so I think for this position I will have the technical background to fully understand and wrap my mind around and make goals that I want to accomplish just solve a problem and then these other skills will ensure that not only can I identify a problem but if I identify a problem I will get it done and I know how to facilitate whatever resources that are available to me to ensure that whatever job gets done well so I think that will make me a very strong candidate,0,0.1352367738043197
4197,Alright,0,0.2387154408523499
4198,um So for starters I am a senior taking an extra semester so you know half-way through junior year in that sense,0,0.3611869277514505
4199,I'm a chemical engineer I'm a rower light weight rower not a heavy weight,0,0.4730831849790573
4200,I have the extra an extra bonus of having to deal with a weight cap that sort of thing,1,0.5724056014340263
4201,Diving in the middle of the year can be fun sometimes,0,0.45321313756248316
4202,I'm in a fraternity um it actually recently started up,0,0.18051115217519223
4203,So I was a founding father of the fraternity it's Sigma Alpha Epselon,0,0.09444753853762607
4204,And I've also done very rougly coordinated engineering leadership program,0,0.09444753853762607
4205,So I'd say those are my main commitments,0,0.09444753853762607
4206,I had done other things earlier one I went to Baker and I was very involved in the executive committee there,0,0.4730831849790573
4207,And I'm also an active member in creating the dining plan that currently exists at MIT,0,0.09444753853762607
4208,It's got some pros and cons but it is a good experience so sort of like go door to door and talk to people and really see let them know what's coming up,0,0.08335277541638189
4209,THat sort of thing,0,0.2387154408523499
4210,In general I'd say I'm a pretty active person on campus pretty well known um and I do a lot of things to keep myself in shape but also academically stimulated with chemical engineering and whatnot,0,0.1768600974688769
4211,Very much so,0,0.2387154408523499
4212,um I guess to start out being part of the sport sort of creates a natural affinity towards teamwork,1,0.6100299707868481
4213,Especially with rowing you're depending on other people to be able to accomplish a common goal there's eight guys in a boat and then there's the person that steers it,0,0.45741044182905144
4214,And if one person gives up you guys aren't going to win,0,0.16870585012516354
4215,So that is very much like teamwork it also coincides with leadership,0,0.13457995866975905
4216,Rowig doesn't necessarily cultivate leadership it sort of cultivates like personal dedication and willingness to contribute to the whole,0,0.39245568688584626
4217,But I feel like I get my leadership experiences from my fraternity,0,0.27356360199342006
4218,Especially since it started out I was one of eight people there was five that was the founding five that was part of the first pledge class,0,0.3022838906250506
4219,And when things are starting up everyone needs to take a leadership role and if anyone like cuts any slack it's very likely that the whole ship is going to sink,0,0.07652237551739818
4220,So right from the get go I was given tons of responsibility and I went with it,0,0.1768600974688769
4221,I did as much as I could in each of the positions and eventually I came up to the role of you know the President,1,0.5395318149680698
4222,um And in that role I've gotten a lot of praise from the alumni groups and from my students but generally I feel like I'm a pretty good I like to work with people um I can relate to them and generally pretty sociable so yeah,0,0.43832997198318147
4223,Alright let me come up with a good example here,0,0.39245568688584626
4224,Alright Gordon has a new leadership program very much about being a team player,0,0.2387154408523499
4225,There's different opportunities that that program provides every single week it's divided up so that each student gets an opportunity to be a leader or be a part of the team,0,0.2387154408523499
4226,One of the modules for instance there was it was a negotiation module,0,0.2387154408523499
4227,So every single table was given a set of legos,0,0.07018898356424853
4228,And there was the goal of the project was to create satellites which requires a certain number of colored legos from each table and every table was given different combinations,0,0.07018898356424853
4229,So I was not the team leader in that case but the team leader's goal was to make sure that we had good negotiations going with all of the tables adjacent to us and coordinating everything,0,0.25353811833686407
4230,And at times it got a little bit frustrating because there were time limits and people were running all over the place,0,0.030395260313939607
4231,And one of my roles was to be one of the negotiators so as the team player my role was to simply talk to one table get as best of a result as possible to get the parts that we need to make the satellite but not to be directing people and nothing of the sort,0,0.30353397813348454
4232,um My natural instinct is to direct people so what I had to do instead to make sure that I was used effectively as a team leader you know just give the team leader suggestions that sort of things but also do my duty negotiate we consulted for a while,1,0.6480443715079547
4233,Said OK Cameron we need to get three white legos for four brown legos etc etc,0,0.33141366362000685
4234,So I managed to get my end of the deal done um also contribute to the team leader but also give him advice and that sort of thing,0,0.09444753853762607
4235,It's kind of a lower key example just because those modules the time schedule is an hour,0,0.2387154408523499
4236,But they put you in a high pressure situation but I felt like I did a good job there because I didn't go all up in arms and tell the team leader that he was not doing a good job that sort of thing,0,0.32951325534129816
4237,So I did my best to give him the suggestions to steer him in the right direction and ultimately it got us to the end goal,0,0.25353811833686407
4238,Yeah,0,0.2387154408523499
4239,I go back and forth with this,0,0.3938730607112474
4240,When I was younger in middle school uh I was a lot more modest I was just generally a quieter person,1,0.5338463461786015
4241,You know everyone goes through different phases through elementary middle high school college that sort of thing,0,0.13115931029929018
4242,um And ultimately I turned into someone taht was a lot more sociable outgoing that sort of thing,0,0.4716025486650735
4243,But at times I feel that I can come off as I hate saying this but I other people don't say it but sometimes I feel like I may say something and it might be cocky or something of the sort,0,0.1352367738043197
4244,So one thing I'm really trying to balance is to make sure that I have confidence but it's not overbearing,0,0.02935760559696661
4245,So I guess what I'd wanna do right now like if I could change something is really try and bring back the modesty because I really respect people that are modest but still able to get a lot of work done,0,0.11320191250810435
4246,um And I mean it's not something that I can't change it's just something that's really not jibing with my personality right now,0,0.23226963873358347
4247,So I'm really you know trying to tow the line,0,0.044103996970689556
4248,But if I could make that switch I'd at least like to see what kind of a person I'd like to be right now,0,0.1768600974688769
4249,I guess I guess I'll leave that answer for now,1,0.6114423030620092
4250,Yeah,0,0.2387154408523499
4251,Yeah,0,0.2387154408523499
4252,Well the job is it's a pretty lots of people look are sort of looking at it at MIT but it's consulting,0,0.13457995866975905
4253,You work with people you work with teams and every single team has a project with a defined deadline scope budget that sort of thing,0,0.2886839945882999
4254,Which is the stuff I've learned from the Gordon Leadership Engineering Program,0,0.3022838906250506
4255,Um so that you know exactly that working in a team trying to accomplish a goal in a certain time blah blah blah,0,0.25930501603055445
4256,I'm a very big fan of that ever since I joined the program I'm like wow this is business I like business,1,0.6490718829987913
4257,And the reason why I prefer consulting right now rather than going into energy or going into connectors? that sort of thing is just because of the breadth,0,0.21611320583280333
4258,I like I'm a person that likes to keep my doors open and consulting is one of those really good segways in my opinion from undergraduate into the industry,0,0.38535842737456816
4259,I'm not particularly interested in grad school at the moment just because there's no one thing that like I wanna like I don't wanna narrow my scope quite yet,1,0.7035513784479208
4260,So I feel like consulting will give me an environment where there's still a young vibe with a lot of newer people and also expose me to older people and really uh I'll be able to test my skills that I've cultivated while I've been here in the job industry,0,0.11320191250810435
4261,Yeah,0,0.2387154408523499
4262,Uhh so I'm uhh I was born in D,0,0.3022838906250506
4263,moved to Nigeria when I was seven umm came back to America for my junior and senior year of highschool and applied to MIT,0,0.3022838906250506
4264,I always wanted to be a mechanical engineer so it was sort of a straightforward choice for me,1,0.5724056014340263
4265,It was always my first choice school and umm I was excited to come here and to start learning things,0,0.4716025486650735
4266,It just in the past it had just been sort of hearing about things but not doing anything or learning about it which was exciting,0,0.39245568688584626
4267,So I'm studying mechanical engineering here now and umm I'm concentrating in computer science and electro engineering which has been a new found interest I guess,0,0.15455013832531528
4268,It's uhh I'm a junior now so yeah,0,0.09444753853762607
4269,I do think I'm a leader in some regards,1,0.6114423030620092
4270,I mean it's important to not always and sometimes you don't want to be a leader,1,0.6915140386658857
4271,Um it's important to know how to follow as well but I think umm I am like in most situations a leader,0,0.27356360199342006
4272,For example I was uh sort of like the leader for my 212 Intro to Robotics group where we build a robot amongst the four of us four to five,1,0.5852163666581659
4273,Uhh my group happened to be four,0,0.3022838906250506
4274,We built a robot,0,0.33141366362000685
4275,I sort of lead the group: organizing meetings uhh delegating tasks making sure that everyone was doing uhh what they were meant to and just getting everyone on the same page,1,0.5724056014340263
4276,So just instances like that I think have shaped me into being a leader,0,0.27356360199342006
4277,Uhh so yeah like I said it's also important to know how to you know let someone else take the lead,0,0.21899413203219753
4278,And so my other project class this semester I'm taking to double in (unintelligible) and it's a group of eight people so there's even more sort of heads to balance,0,0.04151446662050083
4279,And so uhh just sort of working with everyone making sure that you know everyone sort of has a say in what's going on,0,0.08967900877249617
4280,There's a particular instance where it's at the beginning of the project we're meant to design a yo-yo and we couldn't really decide on a design 'cause everyone wanted to do their own sort of thing,0,0.14385601394430575
4281,And umm my role in that particular situation was to getting everyone to recognize the manufacturing aspect and not only the design aspect,0,0.09444753853762607
4282,So we ended up choosing something that was easy to manufacture as well as had a good design,0,0.19732153176187164
4283,Change one thing about myself,0,0.3022838906250506
4284,Uhh I'd say like to,0,0.4716025486650735
4285,I wish I had a sort of better background of academics,1,0.6490718829987913
4286,Uhh I didn't go to like the best high school,0,0.4716025486650735
4287,I didn't uhh like have the best teachers or things like that,1,0.5724056014340263
4288,And coming to a place like this and sort of seeing a lot of people who are I mean obviously kind of naturally talented but who have also had good- they've had opportunities to uhh show their talent and get better and smarter,0,0.1768600974688769
4289,Umm I wish I could've had that opportunity,0,0.3022838906250506
4290,I think I'd be uhh even more- I could do more things than I am doing today,1,0.6114423030620092
4291,So yeah,0,0.07018898356424853
4292,Mmm-hmm,0,0.2387154408523499
4293,Because uhh you should hire me for a few reasons,0,0.34429759838933055
4294,One is because my leadership uhh abilities which I've talked a little bit about umm a little earlier,0,0.3022838906250506
4295,But also just my willingness to learn,0,0.1768600974688769
4296,Umm I think more than the average person I'm excited to learn new things umm and sort of put those things in practice,1,0.6100299707868481
4297,And just as an example I didn't know anything about computer science before coming to MIT,0,0.09444753853762607
4298,But just uhh taking just the introductory class learning about that I got really interested in that and so I'd say that when I don't know a lot of things or when my experience isn't the best I'm always willing to learn a lot,0,0.06788794010145202
4299,And lastly I'm a really hard worker,0,0.014469458775212067
4300,And so I'm able to put in the hours and the time and the energy that it takes to sort of get a task done,0,0.09444753853762607
4301,It's uhh yeah I think I'd make a good intern,1,0.7642480901805394
4302,Thank you,1,0.9723827022850665
4303,Ok,0,0.2387154408523499
4304,I'm a junior at MIT majoring in electrical engineering computer science as well as mathematics,1,0.5724056014340263
4305,Um and I have a couple of previous internships under my belt as you can see on my resume so I feel like I come prepared with a lot of experience both from school and outside,1,0.6712110669180035
4306,Uh yes I would say that I am a leader,0,0.3022838906250506
4307,Um in particular I've been involved in many student groups on campus such as educational studies program mystery hunt and several other groups that I have leaderships positions in,0,0.15248303418968046
4308,But even when I don't have a formal leadership role as I do in those groups I feel like I still tend to take charge in situations whether it's a group project for the class where you know we're supposed to be working collaboratively but I'll be sending emails to make sure we're moving forward and making progress,0,0.43722042557844615
4309,Or something a bit more structured actually supposed to have a have a leader like I mentioned student groups,0,0.11320191250810435
4310,Yeah,0,0.2387154408523499
4311,So yes heh I would call myself a team player and to go back to sort of one of the examples I was just talking about with uh the educational studies program with a fairly large student group,0,0.21611320583280333
4312,We have a couple hundred different MIT students teach with us but a core team of about 30 to 40 admins who come to meetings every week and help out,0,0.33141366362000685
4313,And unfortunately being college students there's a lot of personal conflict between members and I have had to step in several times with sort of individual people first notice that there's a problem um talk to the people in question individually to figure out more about what's going on and then intervene and sort of set aside rules and sort of help them interact well professionally and keep their problems outside the group,0,0.08191717026182452
4314,Um I don't really want to get into details because some of these can be personal but I have had to do this,0,0.12805425526188313
4315,It's a difficult question,0,0.11521478613197428
4316,I'd probably say my age,1,0.5353244206591785
4317,I feel like there are a lot of experiences I've missed out on sort of looking backing at you know high school say now that I'm in college or looking back at a first internship once I've done a second,1,0.6372689311704398
4318,Um there are a lot of ways I think I could've learned more or matured more as a person had I got into situations with a different mindset,0,0.4316075683376617
4319,So um I guess what I'm trying to say is if I knowing what I know now will able to go uh redo some of the things of the past year at least which isn't physically possible,0,0.15455013832531528
4320,Ok well as I mentioned before I have a lot of experience I leadership I'm a team player but uh beyond that I think I'm just very well qualified and passionate about your company and would be excited to join the team and work with you guys to further your goals,1,0.6712110669180035
4321,I'm Good,1,0.5724056014340263
4322,Uh so I am a biology major at the IT um Burton of Biology,0,0.3022838906250506
4323,I'm also getting a minor in chemistry,0,0.3938730607112474
4324,I'm currently pursuing research on marine micro-biology specifically Carlson bounds at the Thompson Lab,0,0.3938730607112474
4325,Um previously i had worked on arsenic metabolizing simbions in the sponge in Israel and I hope to continue working on marine-microbes,0,0.4716025486650735
4326,Umm I would say I was a leader not so much uhm in maybe project teams but definitely in terms of uhm my research view,0,0.3572911640991484
4327,I would like to be on the cutting edge of uhm new research and to uhm microbes encyclobes vents part of the ocean so i would say that i'm really looking forward to researching but really haven't been exposed so much,0,0.13113956182223993
4328,Uhh yeah I would def consider myself a team um player,0,0.4730831849790573
4329,Uh so when I am part of the team HPV group now at IT so we raise awareness about the Hepititus B virus,0,0.221435459245776
4330,so we rec had a lot of difficulties with quest uhm industries so they're the ones that provide us with phlebotomists and in order to conduct the screening hepatitis B screenings that we have,0,0.04721556736134647
4331,so Uhm there is a pretty large conflict about like how we should reach out to them to get them to get them to interact with us and whether or not we should uhm maybe reach out to other providers and i definitely tried to make sure that we were keeping up with our contacts at quest as well as like researching like new avenues - reaching out to giliad which is another industry uhm core that could uhm also that works actually with MIT in particular,0,0.057803487703000624
4332,Um so together we delegated work and so one person had to do this um reach out to them and one person had to do that and i was def a big part of taking in whatever everything that we had to do and like trying to make sure everyone had something in order to not let this really important part of our work would be lost,0,0.16569992293552951
4333,Uh i would def say it would be my self confidence issues,0,0.2704138274778955
4334,or rather my ability to speak up and be more uhm assertive about my point of view,0,0.118032441819917
4335,I've definitely a lot of times kept quiet or just like put my views on the back burner especially I think when i was a fresh coming to a new country it was very difficult to integrate and also like to navigate my way in so i think i'm still trying to cope with that,0,0.24476056556419554
4336,I def think i deserve to get into grad school because it's the only thing i want to do - research for me is extremely exciting and there is a lot,1,0.7642480901805394
4337,i feel like its the most meaningful way that i can contribute to uh the scientific world,1,0.7642480901805394
